"input_stanza","input_key","input_value","input_setting_example","can_edit",enabled,"input_description","input_stanza_type","input_stanza_type_sub","recommended_value","setting_id","special_config_notes","target_group","win_vers_filt","_mkv_child"
"WinHostMon://Computer","interval "," 600","[WinHostMon://Computer]#SEP#interval = 600#SEP#disabled = 1#SEP#type = Computer",false,0,"WinHostMon - Host monitoring ",WinHostMon,Computer,"600
disabled = 1
type = Computer","WinHostMon://Computer#interval ","","AD/DNS or Base Windows","",0
"WinHostMon://Computer","disabled "," 1","[WinHostMon://Computer]#SEP#interval = 600#SEP#disabled = 1#SEP#type = Computer",false,0,"WinHostMon - Host monitoring ",WinHostMon,Computer,"600
disabled = 1
type = Computer","WinHostMon://Computer#disabled ","","AD/DNS or Base Windows","",1
"WinHostMon://Computer","type "," Computer","[WinHostMon://Computer]#SEP#interval = 600#SEP#disabled = 1#SEP#type = Computer",false,0,"WinHostMon - Host monitoring ",WinHostMon,Computer,"600
disabled = 1
type = Computer","WinHostMon://Computer#type ","","AD/DNS or Base Windows","",2
"script://.\bin\runpowershell.cmd dns-health.ps1",source,Powershell,"[script://.\bin\runpowershell.cmd dns-health.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:DNS-Health#SEP#interval=3600#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  - DNS Health Information Collection",script,".\bin\runpowershell.cmd dns-health.ps1","Powershell
sourcetype=MSAD:NT6:DNS-Health
interval=3600
disabled=1","script://.\bin\runpowershell.cmd dns-health.ps1#source","","AD/DNS or Base Windows","",0
"script://.\bin\runpowershell.cmd dns-health.ps1",sourcetype,"MSAD:NT6:DNS-Health","[script://.\bin\runpowershell.cmd dns-health.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:DNS-Health#SEP#interval=3600#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  - DNS Health Information Collection",script,".\bin\runpowershell.cmd dns-health.ps1","Powershell
sourcetype=MSAD:NT6:DNS-Health
interval=3600
disabled=1","script://.\bin\runpowershell.cmd dns-health.ps1#sourcetype","","AD/DNS or Base Windows","",1
"script://.\bin\runpowershell.cmd dns-health.ps1",interval,3600,"[script://.\bin\runpowershell.cmd dns-health.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:DNS-Health#SEP#interval=3600#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  - DNS Health Information Collection",script,".\bin\runpowershell.cmd dns-health.ps1","Powershell
sourcetype=MSAD:NT6:DNS-Health
interval=3600
disabled=1","script://.\bin\runpowershell.cmd dns-health.ps1#interval","","AD/DNS or Base Windows","",2
"script://.\bin\runpowershell.cmd dns-health.ps1",disabled,1,"[script://.\bin\runpowershell.cmd dns-health.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:DNS-Health#SEP#interval=3600#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  - DNS Health Information Collection",script,".\bin\runpowershell.cmd dns-health.ps1","Powershell
sourcetype=MSAD:NT6:DNS-Health
interval=3600
disabled=1","script://.\bin\runpowershell.cmd dns-health.ps1#disabled","","AD/DNS or Base Windows","",3
"script://.\bin\runpowershell.cmd dns-zoneinfo.ps1",source,Powershell,"[script://.\bin\runpowershell.cmd dns-zoneinfo.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:DNS-Zone-Information#SEP#interval=3600#SEP#disabled=1",false,0,"script - Scripted Inputs for DNS  - DNS Zone Information Collection",script,".\bin\runpowershell.cmd dns-zoneinfo.ps1","Powershell
sourcetype=MSAD:NT6:DNS-Zone-Information
interval=3600
disabled=1","script://.\bin\runpowershell.cmd dns-zoneinfo.ps1#source","","AD/DNS or Base Windows","",0
"script://.\bin\runpowershell.cmd dns-zoneinfo.ps1",sourcetype,"MSAD:NT6:DNS-Zone-Information","[script://.\bin\runpowershell.cmd dns-zoneinfo.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:DNS-Zone-Information#SEP#interval=3600#SEP#disabled=1",false,0,"script - Scripted Inputs for DNS  - DNS Zone Information Collection",script,".\bin\runpowershell.cmd dns-zoneinfo.ps1","Powershell
sourcetype=MSAD:NT6:DNS-Zone-Information
interval=3600
disabled=1","script://.\bin\runpowershell.cmd dns-zoneinfo.ps1#sourcetype","","AD/DNS or Base Windows","",1
"script://.\bin\runpowershell.cmd dns-zoneinfo.ps1",interval,3600,"[script://.\bin\runpowershell.cmd dns-zoneinfo.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:DNS-Zone-Information#SEP#interval=3600#SEP#disabled=1",false,0,"script - Scripted Inputs for DNS  - DNS Zone Information Collection",script,".\bin\runpowershell.cmd dns-zoneinfo.ps1","Powershell
sourcetype=MSAD:NT6:DNS-Zone-Information
interval=3600
disabled=1","script://.\bin\runpowershell.cmd dns-zoneinfo.ps1#interval","","AD/DNS or Base Windows","",2
"script://.\bin\runpowershell.cmd dns-zoneinfo.ps1",disabled,1,"[script://.\bin\runpowershell.cmd dns-zoneinfo.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:DNS-Zone-Information#SEP#interval=3600#SEP#disabled=1",false,0,"script - Scripted Inputs for DNS  - DNS Zone Information Collection",script,".\bin\runpowershell.cmd dns-zoneinfo.ps1","Powershell
sourcetype=MSAD:NT6:DNS-Zone-Information
interval=3600
disabled=1","script://.\bin\runpowershell.cmd dns-zoneinfo.ps1#disabled","","AD/DNS or Base Windows","",3
"powershell://Siteinfo","script "," & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-siteinfo.ps1""","[powershell://Siteinfo]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-siteinfo.ps1""#SEP#schedule = 0 15 * ? * *#SEP#source = Powershell#SEP#sourcetype=MSAD:NT6:SiteInfo#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Site, Site Link and Subnet Information 2012r2 and 2016",powershell,Siteinfo,"& ""","powershell://Siteinfo#script ","","AD/DNS or Base Windows","",0
"powershell://Siteinfo","schedule "," 0 15 * ? * *","[powershell://Siteinfo]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-siteinfo.ps1""#SEP#schedule = 0 15 * ? * *#SEP#source = Powershell#SEP#sourcetype=MSAD:NT6:SiteInfo#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Site, Site Link and Subnet Information 2012r2 and 2016",powershell,Siteinfo,"& ""","powershell://Siteinfo#schedule ","","AD/DNS or Base Windows","",1
"powershell://Siteinfo","source "," Powershell","[powershell://Siteinfo]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-siteinfo.ps1""#SEP#schedule = 0 15 * ? * *#SEP#source = Powershell#SEP#sourcetype=MSAD:NT6:SiteInfo#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Site, Site Link and Subnet Information 2012r2 and 2016",powershell,Siteinfo,"& ""","powershell://Siteinfo#source ","","AD/DNS or Base Windows","",2
"powershell://Siteinfo",sourcetype,"MSAD:NT6:SiteInfo","[powershell://Siteinfo]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-siteinfo.ps1""#SEP#schedule = 0 15 * ? * *#SEP#source = Powershell#SEP#sourcetype=MSAD:NT6:SiteInfo#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Site, Site Link and Subnet Information 2012r2 and 2016",powershell,Siteinfo,"& ""","powershell://Siteinfo#sourcetype","","AD/DNS or Base Windows","",3
"powershell://Siteinfo",disabled,1,"[powershell://Siteinfo]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-siteinfo.ps1""#SEP#schedule = 0 15 * ? * *#SEP#source = Powershell#SEP#sourcetype=MSAD:NT6:SiteInfo#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Site, Site Link and Subnet Information 2012r2 and 2016",powershell,Siteinfo,"& ""","powershell://Siteinfo#disabled","","AD/DNS or Base Windows","",4
"script://.\bin\runpowershell.cmd nt6-siteinfo.ps1",source,Powershell,"[script://.\bin\runpowershell.cmd nt6-siteinfo.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:SiteInfo#SEP#interval=3600#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  - Site, Site Link and Subnet Information NT6",script,".\bin\runpowershell.cmd nt6-siteinfo.ps1","Powershell
sourcetype=MSAD:NT6:SiteInfo
interval=3600
disabled=1","script://.\bin\runpowershell.cmd nt6-siteinfo.ps1#source","","AD/DNS or Base Windows","",0
"script://.\bin\runpowershell.cmd nt6-siteinfo.ps1",sourcetype,"MSAD:NT6:SiteInfo","[script://.\bin\runpowershell.cmd nt6-siteinfo.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:SiteInfo#SEP#interval=3600#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  - Site, Site Link and Subnet Information NT6",script,".\bin\runpowershell.cmd nt6-siteinfo.ps1","Powershell
sourcetype=MSAD:NT6:SiteInfo
interval=3600
disabled=1","script://.\bin\runpowershell.cmd nt6-siteinfo.ps1#sourcetype","","AD/DNS or Base Windows","",1
"script://.\bin\runpowershell.cmd nt6-siteinfo.ps1",interval,3600,"[script://.\bin\runpowershell.cmd nt6-siteinfo.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:SiteInfo#SEP#interval=3600#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  - Site, Site Link and Subnet Information NT6",script,".\bin\runpowershell.cmd nt6-siteinfo.ps1","Powershell
sourcetype=MSAD:NT6:SiteInfo
interval=3600
disabled=1","script://.\bin\runpowershell.cmd nt6-siteinfo.ps1#interval","","AD/DNS or Base Windows","",2
"script://.\bin\runpowershell.cmd nt6-siteinfo.ps1",disabled,1,"[script://.\bin\runpowershell.cmd nt6-siteinfo.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:SiteInfo#SEP#interval=3600#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  - Site, Site Link and Subnet Information NT6",script,".\bin\runpowershell.cmd nt6-siteinfo.ps1","Powershell
sourcetype=MSAD:NT6:SiteInfo
interval=3600
disabled=1","script://.\bin\runpowershell.cmd nt6-siteinfo.ps1#disabled","","AD/DNS or Base Windows","",3
"powershell://AD-Health","script "," & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-health.ps1""","[powershell://AD-Health]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-health.ps1""#SEP#schedule = 0 */5 * ? * *#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:Health#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Health and Topology Information 2012r2 and 2016",powershell,"AD-Health","& ""","powershell://AD-Health#script ","","AD/DNS or Base Windows","",0
"powershell://AD-Health","schedule "," 0 */5 * ? * *","[powershell://AD-Health]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-health.ps1""#SEP#schedule = 0 */5 * ? * *#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:Health#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Health and Topology Information 2012r2 and 2016",powershell,"AD-Health","& ""","powershell://AD-Health#schedule ","","AD/DNS or Base Windows","",1
"powershell://AD-Health",source,Powershell,"[powershell://AD-Health]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-health.ps1""#SEP#schedule = 0 */5 * ? * *#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:Health#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Health and Topology Information 2012r2 and 2016",powershell,"AD-Health","& ""","powershell://AD-Health#source","","AD/DNS or Base Windows","",2
"powershell://AD-Health",sourcetype,"MSAD:NT6:Health","[powershell://AD-Health]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-health.ps1""#SEP#schedule = 0 */5 * ? * *#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:Health#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Health and Topology Information 2012r2 and 2016",powershell,"AD-Health","& ""","powershell://AD-Health#sourcetype","","AD/DNS or Base Windows","",3
"powershell://AD-Health",disabled,1,"[powershell://AD-Health]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-health.ps1""#SEP#schedule = 0 */5 * ? * *#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:Health#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Health and Topology Information 2012r2 and 2016",powershell,"AD-Health","& ""","powershell://AD-Health#disabled","","AD/DNS or Base Windows","",4
"script://.\bin\runpowershell.cmd nt6-health.ps1",source,Powershell,"[script://.\bin\runpowershell.cmd nt6-health.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:Health#SEP#interval=300#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  - Health and Topology Information NT6",script,".\bin\runpowershell.cmd nt6-health.ps1","Powershell
sourcetype=MSAD:NT6:Health
interval=300
disabled=1","script://.\bin\runpowershell.cmd nt6-health.ps1#source","","AD/DNS or Base Windows","",0
"script://.\bin\runpowershell.cmd nt6-health.ps1",sourcetype,"MSAD:NT6:Health","[script://.\bin\runpowershell.cmd nt6-health.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:Health#SEP#interval=300#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  - Health and Topology Information NT6",script,".\bin\runpowershell.cmd nt6-health.ps1","Powershell
sourcetype=MSAD:NT6:Health
interval=300
disabled=1","script://.\bin\runpowershell.cmd nt6-health.ps1#sourcetype","","AD/DNS or Base Windows","",1
"script://.\bin\runpowershell.cmd nt6-health.ps1",interval,300,"[script://.\bin\runpowershell.cmd nt6-health.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:Health#SEP#interval=300#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  - Health and Topology Information NT6",script,".\bin\runpowershell.cmd nt6-health.ps1","Powershell
sourcetype=MSAD:NT6:Health
interval=300
disabled=1","script://.\bin\runpowershell.cmd nt6-health.ps1#interval","","AD/DNS or Base Windows","",2
"script://.\bin\runpowershell.cmd nt6-health.ps1",disabled,1,"[script://.\bin\runpowershell.cmd nt6-health.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:Health#SEP#interval=300#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  - Health and Topology Information NT6",script,".\bin\runpowershell.cmd nt6-health.ps1","Powershell
sourcetype=MSAD:NT6:Health
interval=300
disabled=1","script://.\bin\runpowershell.cmd nt6-health.ps1#disabled","","AD/DNS or Base Windows","",3
"powershell://Replication-Stats","script "," & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-repl-stats.ps1""","[powershell://Replication-Stats]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-repl-stats.ps1""#SEP#schedule = 0 */5 * ? * *#SEP#source = Powershell#SEP#sourcetype=MSAD:NT6:Replication#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Replication Information 2012r2 and 2016",powershell,"Replication-Stats","& ""","powershell://Replication-Stats#script ","","AD/DNS or Base Windows","",0
"powershell://Replication-Stats","schedule "," 0 */5 * ? * *","[powershell://Replication-Stats]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-repl-stats.ps1""#SEP#schedule = 0 */5 * ? * *#SEP#source = Powershell#SEP#sourcetype=MSAD:NT6:Replication#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Replication Information 2012r2 and 2016",powershell,"Replication-Stats","& ""","powershell://Replication-Stats#schedule ","","AD/DNS or Base Windows","",1
"powershell://Replication-Stats","source "," Powershell","[powershell://Replication-Stats]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-repl-stats.ps1""#SEP#schedule = 0 */5 * ? * *#SEP#source = Powershell#SEP#sourcetype=MSAD:NT6:Replication#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Replication Information 2012r2 and 2016",powershell,"Replication-Stats","& ""","powershell://Replication-Stats#source ","","AD/DNS or Base Windows","",2
"powershell://Replication-Stats",sourcetype,"MSAD:NT6:Replication","[powershell://Replication-Stats]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-repl-stats.ps1""#SEP#schedule = 0 */5 * ? * *#SEP#source = Powershell#SEP#sourcetype=MSAD:NT6:Replication#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Replication Information 2012r2 and 2016",powershell,"Replication-Stats","& ""","powershell://Replication-Stats#sourcetype","","AD/DNS or Base Windows","",3
"powershell://Replication-Stats",disabled,1,"[powershell://Replication-Stats]#SEP#script = & ""$SplunkHome\etc\apps\Splunk_TA_windows\bin\Invoke-MonitoredScript.ps1"" -Command "".\powershell\2012r2-repl-stats.ps1""#SEP#schedule = 0 */5 * ? * *#SEP#source = Powershell#SEP#sourcetype=MSAD:NT6:Replication#SEP#disabled=1",false,0,"powershell - Scripted/Powershell Mod inputs Active Directory  - Replication Information 2012r2 and 2016",powershell,"Replication-Stats","& ""","powershell://Replication-Stats#disabled","","AD/DNS or Base Windows","",4
"script://.\bin\runpowershell.cmd nt6-repl-stat.ps1",source,Powershell,"[script://.\bin\runpowershell.cmd nt6-repl-stat.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:Replication#SEP#interval=300#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  -  Replication Information NT6",script,".\bin\runpowershell.cmd nt6-repl-stat.ps1","Powershell
sourcetype=MSAD:NT6:Replication
interval=300
disabled=1","script://.\bin\runpowershell.cmd nt6-repl-stat.ps1#source","","AD/DNS or Base Windows","",0
"script://.\bin\runpowershell.cmd nt6-repl-stat.ps1",sourcetype,"MSAD:NT6:Replication","[script://.\bin\runpowershell.cmd nt6-repl-stat.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:Replication#SEP#interval=300#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  -  Replication Information NT6",script,".\bin\runpowershell.cmd nt6-repl-stat.ps1","Powershell
sourcetype=MSAD:NT6:Replication
interval=300
disabled=1","script://.\bin\runpowershell.cmd nt6-repl-stat.ps1#sourcetype","","AD/DNS or Base Windows","",1
"script://.\bin\runpowershell.cmd nt6-repl-stat.ps1",interval,300,"[script://.\bin\runpowershell.cmd nt6-repl-stat.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:Replication#SEP#interval=300#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  -  Replication Information NT6",script,".\bin\runpowershell.cmd nt6-repl-stat.ps1","Powershell
sourcetype=MSAD:NT6:Replication
interval=300
disabled=1","script://.\bin\runpowershell.cmd nt6-repl-stat.ps1#interval","","AD/DNS or Base Windows","",2
"script://.\bin\runpowershell.cmd nt6-repl-stat.ps1",disabled,1,"[script://.\bin\runpowershell.cmd nt6-repl-stat.ps1]#SEP#source=Powershell#SEP#sourcetype=MSAD:NT6:Replication#SEP#interval=300#SEP#disabled=1",false,0,"script - Scripted/Powershell Mod inputs Active Directory  -  Replication Information NT6",script,".\bin\runpowershell.cmd nt6-repl-stat.ps1","Powershell
sourcetype=MSAD:NT6:Replication
interval=300
disabled=1","script://.\bin\runpowershell.cmd nt6-repl-stat.ps1#disabled","","AD/DNS or Base Windows","",3
"script://.\bin\netsh_address.bat","disabled "," 1","[script://.\bin\netsh_address.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per day#SEP#interval = 86400#SEP#sourcetype = Script:NetworkConfiguration",false,0,,script,".\bin\netsh_address.bat","1
##SubHeader## Run once per day
interval = 86400
sourcetype = Script:NetworkConfiguration","script://.\bin\netsh_address.bat#disabled ","","AD/DNS or Base Windows","",0
"script://.\bin\netsh_address.bat",,,"[script://.\bin\netsh_address.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per day#SEP#interval = 86400#SEP#sourcetype = Script:NetworkConfiguration",false,0,,script,".\bin\netsh_address.bat","1
##SubHeader## Run once per day
interval = 86400
sourcetype = Script:NetworkConfiguration",,"","AD/DNS or Base Windows","",1
"script://.\bin\netsh_address.bat","interval "," 86400","[script://.\bin\netsh_address.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per day#SEP#interval = 86400#SEP#sourcetype = Script:NetworkConfiguration",false,0,,script,".\bin\netsh_address.bat","1
##SubHeader## Run once per day
interval = 86400
sourcetype = Script:NetworkConfiguration","script://.\bin\netsh_address.bat#interval ","","AD/DNS or Base Windows","",2
"script://.\bin\netsh_address.bat","sourcetype "," Script:NetworkConfiguration","[script://.\bin\netsh_address.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per day#SEP#interval = 86400#SEP#sourcetype = Script:NetworkConfiguration",false,0,,script,".\bin\netsh_address.bat","1
##SubHeader## Run once per day
interval = 86400
sourcetype = Script:NetworkConfiguration","script://.\bin\netsh_address.bat#sourcetype ","","AD/DNS or Base Windows","",3
"script://.\bin\win_timesync_configuration.bat","disabled "," 1","[script://.\bin\win_timesync_configuration.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per hour#SEP#interval = 3600#SEP#sourcetype = Script:TimesyncConfiguration",false,0,,script,".\bin\win_timesync_configuration.bat","1
##SubHeader## Run once per hour
interval = 3600
sourcetype = Script:TimesyncConfiguration","script://.\bin\win_timesync_configuration.bat#disabled ","","AD/DNS or Base Windows","",0
"script://.\bin\win_timesync_configuration.bat",,,"[script://.\bin\win_timesync_configuration.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per hour#SEP#interval = 3600#SEP#sourcetype = Script:TimesyncConfiguration",false,0,,script,".\bin\win_timesync_configuration.bat","1
##SubHeader## Run once per hour
interval = 3600
sourcetype = Script:TimesyncConfiguration",,"","AD/DNS or Base Windows","",1
"script://.\bin\win_timesync_configuration.bat","interval "," 3600","[script://.\bin\win_timesync_configuration.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per hour#SEP#interval = 3600#SEP#sourcetype = Script:TimesyncConfiguration",false,0,,script,".\bin\win_timesync_configuration.bat","1
##SubHeader## Run once per hour
interval = 3600
sourcetype = Script:TimesyncConfiguration","script://.\bin\win_timesync_configuration.bat#interval ","","AD/DNS or Base Windows","",2
"script://.\bin\win_timesync_configuration.bat","sourcetype "," Script:TimesyncConfiguration","[script://.\bin\win_timesync_configuration.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per hour#SEP#interval = 3600#SEP#sourcetype = Script:TimesyncConfiguration",false,0,,script,".\bin\win_timesync_configuration.bat","1
##SubHeader## Run once per hour
interval = 3600
sourcetype = Script:TimesyncConfiguration","script://.\bin\win_timesync_configuration.bat#sourcetype ","","AD/DNS or Base Windows","",3
"script://.\bin\win_timesync_status.bat","disabled "," 1","[script://.\bin\win_timesync_status.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per hour#SEP#interval = 3600#SEP#sourcetype = Script:TimesyncStatus",false,0,"script - TimeSync Status Script - Run once per hour",script,".\bin\win_timesync_status.bat","1
##SubHeader## Run once per hour
interval = 3600
sourcetype = Script:TimesyncStatus","script://.\bin\win_timesync_status.bat#disabled ","","AD/DNS or Base Windows","",0
"script://.\bin\win_timesync_status.bat",,,"[script://.\bin\win_timesync_status.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per hour#SEP#interval = 3600#SEP#sourcetype = Script:TimesyncStatus",false,0,"script - TimeSync Status Script - Run once per hour",script,".\bin\win_timesync_status.bat","1
##SubHeader## Run once per hour
interval = 3600
sourcetype = Script:TimesyncStatus",,"","AD/DNS or Base Windows","",1
"script://.\bin\win_timesync_status.bat","interval "," 3600","[script://.\bin\win_timesync_status.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per hour#SEP#interval = 3600#SEP#sourcetype = Script:TimesyncStatus",false,0,"script - TimeSync Status Script - Run once per hour",script,".\bin\win_timesync_status.bat","1
##SubHeader## Run once per hour
interval = 3600
sourcetype = Script:TimesyncStatus","script://.\bin\win_timesync_status.bat#interval ","","AD/DNS or Base Windows","",2
"script://.\bin\win_timesync_status.bat","sourcetype "," Script:TimesyncStatus","[script://.\bin\win_timesync_status.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per hour#SEP#interval = 3600#SEP#sourcetype = Script:TimesyncStatus",false,0,"script - TimeSync Status Script - Run once per hour",script,".\bin\win_timesync_status.bat","1
##SubHeader## Run once per hour
interval = 3600
sourcetype = Script:TimesyncStatus","script://.\bin\win_timesync_status.bat#sourcetype ","","AD/DNS or Base Windows","",3
"script://.\bin\win_installed_apps.bat","disabled "," 1","[script://.\bin\win_installed_apps.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per day#SEP#interval = 86400#SEP#sourcetype = Script:InstalledApps",false,0,,script,".\bin\win_installed_apps.bat","1
##SubHeader## Run once per day
interval = 86400
sourcetype = Script:InstalledApps","script://.\bin\win_installed_apps.bat#disabled ","","AD/DNS or Base Windows","",0
"script://.\bin\win_installed_apps.bat",,,"[script://.\bin\win_installed_apps.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per day#SEP#interval = 86400#SEP#sourcetype = Script:InstalledApps",false,0,,script,".\bin\win_installed_apps.bat","1
##SubHeader## Run once per day
interval = 86400
sourcetype = Script:InstalledApps",,"","AD/DNS or Base Windows","",1
"script://.\bin\win_installed_apps.bat","interval "," 86400","[script://.\bin\win_installed_apps.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per day#SEP#interval = 86400#SEP#sourcetype = Script:InstalledApps",false,0,,script,".\bin\win_installed_apps.bat","1
##SubHeader## Run once per day
interval = 86400
sourcetype = Script:InstalledApps","script://.\bin\win_installed_apps.bat#interval ","","AD/DNS or Base Windows","",2
"script://.\bin\win_installed_apps.bat","sourcetype "," Script:InstalledApps","[script://.\bin\win_installed_apps.bat]#SEP#disabled = 1#SEP###SubHeader## Run once per day#SEP#interval = 86400#SEP#sourcetype = Script:InstalledApps",false,0,,script,".\bin\win_installed_apps.bat","1
##SubHeader## Run once per day
interval = 86400
sourcetype = Script:InstalledApps","script://.\bin\win_installed_apps.bat#sourcetype ","","AD/DNS or Base Windows","",3
